text,label
very bad service,negative
not receive courier,neutral
ye baar se delivery building ke niche karwa rahe hai aap ki service doorstep tak ki hai agar mere ghar pe koi ho na kaise delivery hoge poor interaction with delivery,neutral
excellent,positive
already good job,positive
very good,positive
bleh okayish,neutral
madarchod ho tum salo jo hai vah dete nahin wali gadi de rahi ho salon,neutral
sebse best service delivery boy,positive
dont receive my parcel,negative
delevery agent do great job,positive
good,neutral
feel happy,positive
good,neutral
not receive my courier yet,neutral
nice,neutral
delivery very quick delivered day head of estimate delivery date,positive
quick response,neutral
umda pradarshan,neutral
deliver in good hand hand,neutral
my only request that please do metion your contact number contact blue dart office thank you,neutral
do not receive any package,negative
not receive,neutral
good,neutral
ontime intact delivery what expectedthanks,neutral
everything ok,neutral
havent receive product,neutral
not receive my courier could you please check let me know where it deliver who collect,neutral
good,neutral
upgrade ui on website,neutral
product not deliver at home it stating deliver,neutral
good service,positive
quality awesome but product phone case order oppo reno g but size of case large than phone,neutral
very good,positive
very bad service,negative
good,neutral
not applicable,negative
good service good delivery agent,positive
not receive proper satisfactory answer on call centre,negative
very nice service,positive
this item not deliver,negative
who ashish,neutral
satisfied,positive
good,neutral
very nice nature,positive
gud,neutral
service delay not responsibility,neutral
quick service,neutral
would like more detailed update during shipment process,neutral
delivery boy speak me yesterday send him location of my bunglow on whatsapp he tell me try tomorrow again today he tell me that not come that side at last tell him deliver product in shop which km away from my residence otherwise product would return a do earlier kindly ensure home delivery check product tomorrow,neutral
satisfied,positive
prompt service,neutral
not receive,neutral
super,neutral
it take so many day deliver,neutral
not applicable,negative
good intraction,neutral
very good,positive
good,neutral
deliver successful,neutral
good service,positive
good,neutral
it would good if delivery person can come door step,positive
very good gentleman your delivery boy if you call morning or much early at delivery date it more good,positive
delivery take too longits lose our time,negative
late delivery,neutral
thanks,neutral
ok,neutral
not well,negative
quick,neutral
jai sri ram,neutral
very poor,negative
