text,label,confidence
nice,neutral,0.6387196779251099
muje dilvr ni hua nahi cal ati h,neutral,0.7715047597885132
nothing,neutral,0.5349960327148438
good,neutral,0.6630253791809082
"मुझे बहुत खुशी है कि मैने अपना एकाउंट  बहुत ही सुगमता से खोला हूं लेकिन मैं अपनी kyc करने में असफल हो गया हूं क्योंकि मैं इस समय भारत के बाहर किसी काम के लिए आया हूं शायद यहां मुझे करीब 4 से 6 महीना रुकना पड़ेगा। 
IDFC First Bank भारत का अत्यंत सुगम बैंक है परन्तु  मिनिमम रकम को कम किया जाना चाहिए जिससे और भी ग्राहक बैंक के साथ जुड़ सके।",neutral,0.8449283838272095
didnt get my parcelthis really not good,negative,0.9738011956214905
make several call get parcel,neutral,0.787057638168335
this shipment not deliver,negative,0.9268225431442261
delivery boys behavior terrible this valuable consignment,negative,0.8391340970993042
good,neutral,0.6630253791809082
time take for delivery for distance littlebit high,neutral,0.8701067566871643
ok receive,neutral,0.5890820026397705
very very good,positive,0.9650389552116394
Super experience ,positive,0.8888426423072815
excellen,neutral,0.6494026184082031
good,neutral,0.6630253791809082
Items not delivered but blue Dart has updated that it is delivered.,neutral,0.8134450316429138
good company good service,positive,0.9183696508407593
do even give call,neutral,0.5467337369918823
mujhe return karna hai jo dikhta woh nhi ayi,neutral,0.8219702839851379
please make it bite fast,neutral,0.6579611301422119
nice,neutral,0.6387196779251099
thik ni bilkul bekar h,neutral,0.6734651327133179
good service,positive,0.8297358751296997
excellent service,positive,0.9300705790519714
how return,neutral,0.7467074394226074
delivery boy very rude didnt deliver product,negative,0.9685940146446228
Could be that all the executives are well trained in the process,neutral,0.6823170185089111
mene bhot courier company dekhi he or parcel bhi bheje he but jo service blue dart ki he bo or kisi ki ho nhi sktiblue dart no service,neutral,0.6347667574882507
definitely good service,positive,0.9472078084945679
Mera account block kiu kar diya gaya he ,neutral,0.6130872368812561
please make delivery before pm,neutral,0.7850576043128967
appreciate it,positive,0.9170407056808472
place order on th receive it today on nd such gap in order delivery not good thing,negative,0.7674634456634521
good customer service,positive,0.8014274835586548
have wait day but delivery on point,neutral,0.5991378426551819
good delivery boy,positive,0.8917366862297058
call before reach,neutral,0.6844803690910339
ok ok,neutral,0.4964655041694641
no one call also from your office staff tell me that shipment not arrive pathetic service,negative,0.9433082342147827
very,neutral,0.5750048160552979
charge for home delivery item collect from store,neutral,0.8710132241249084
not at all good experiencei mention clear address,negative,0.9131131768226624
package not deliveredi havent receive it yet,negative,0.8540107011795044
good service,positive,0.8297358751296997
on time delivery,neutral,0.6559246182441711
what fast flexible delivery while have emergency take delivery,neutral,0.6306800246238708
where my product,neutral,0.7066400051116943
good service first service,positive,0.8213815689086914
not receive anything yet,neutral,0.6056050062179565
theyve mislead u about delivery time for two day,negative,0.7128682732582092
no one come deliver my order have go collect from bluedart office,negative,0.7197555899620056
nice,neutral,0.6387196779251099
west of money,neutral,0.549160897731781
agent refuse deliver parsol at door step,neutral,0.5233421325683594
quality service,neutral,0.4446064531803131
bad service courier boy in time not deliver,negative,0.859113872051239
order main jo kiya tha vah nahin aaya usko cancel karna hai,neutral,0.7036312818527222
good,neutral,0.6630253791809082
good,neutral,0.6630253791809082
very good service,positive,0.9318373799324036
good sevice,neutral,0.6879950165748596
nothing,neutral,0.5349960327148438
didnt come at home have go down take delivery,neutral,0.6724802851676941
excellent service like it,positive,0.9340373277664185
very good patient,positive,0.8807671666145325
bad delivery boy day after delivery tody,neutral,0.5369606614112854
ter ka video aur,neutral,0.7881166338920593
delivery person never deliver my location live in very central location of city recognise deliver by everyone but everytime get parcel from bluedart it super late get deliver there no communication from delivery person no call,negative,0.8088851571083069
very good service by guy,positive,0.9409729242324829
they keep package for week finally visit their office receive my package,neutral,0.8013073205947876
open packed found item without seal in side parcel,neutral,0.7379716038703918
very good,positive,0.9482112526893616
my parcel not deliver so far not receive any call from delivery person check with our security team understood that no one come from blue dart please check ask your person call me deliver parcel today itself,negative,0.7542999982833862
hello maak,neutral,0.6419098973274231
think all good,positive,0.8433111906051636
call before come directly home,neutral,0.8030563592910767
gd service,neutral,0.5131597518920898
good,neutral,0.6630253791809082
service delivery agent very professionalwell behave,neutral,0.6733922362327576
delivery people didnt attempt but status show attempt,neutral,0.527976393699646
without otp something else for verification,neutral,0.8208945393562317
It’s should be in one attempt ,neutral,0.7385063767433167
superb,neutral,0.6817291378974915
your delivery late,negative,0.7901976704597473
order deliver successful,neutral,0.5672320127487183
it deliver km away from my give proper address,neutral,0.6220554709434509
deliver after week delay even when delivery girl get parcel but she continuously complain that im reject parcel but she never attempt delivery very bad service,negative,0.9229240417480469
they never deliver product at delivery address we collect it from blue dart office,neutral,0.6753570437431335
product bekar nikla hai apka,neutral,0.6367157101631165
always ontime delevery,neutral,0.6724163889884949
No need to change anything,neutral,0.7655611634254456
Raja roy,neutral,0.7507621049880981
seal open,neutral,0.6623455882072449
good service,positive,0.8297358751296997
didnt receive fake delivery mark,neutral,0.492207407951355
Nothing to change,neutral,0.6304447054862976
"Nothing...doing better
",neutral,0.5076898336410522
The sender details/parcel details could have been notified.Just recieved a simple message that courier is out for delivery and a link to track.,neutral,0.7887440919876099
jo address mere dala hua tha delivery receive karne liye delivery boy u address par nahi aya delivery boy ne khud hi ek location,neutral,0.8439419865608215
not recived,neutral,0.552347719669342
bad service ever,negative,0.9090420007705688
delievery person take back from me run away,neutral,0.5728874802589417
Horrible delivery boys !!! They need to learn how to talk ? and ask them to do their job !! Not unnecessarily cancel deliveries and put a comment saying premises was closed or customer refused !! Horrible service !!!,negative,0.9626207947731018
deliver fraud product,negative,0.8542987704277039
excellent,positive,0.9086722731590271
tax invoice of cod parcel not make available u there no person in our company name stem,neutral,0.5399767160415649
